#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="YuleModel.t:metazoa_alignment" spec="beast.base.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:metazoa_alignment" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:metazoa_alignment" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.metazoa_alignment" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:metazoa_alignment" name="distribution" x="@birthRate.t:metazoa_alignment">
#            <Uniform id="Uniform.1" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:metazoa_alignment" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.13" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="RateACPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="rateAC.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="rateAG.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.1" name="distr">
#                <parameter estimate="false" id="RealParameter.3" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.4" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="rateAT.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="rateCG.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:metazoa_alignment" name="distribution">
#            <parameter id="rateGT.s:metazoa_alignment" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@metazoa_alignment" id="treeLikelihood.metazoa_alignment" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:metazoa_alignment">
#            <siteModel id="SiteModel.s:metazoa_alignment" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:metazoa_alignment" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:metazoa_alignment" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:metazoa_alignment" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:metazoa_alignment" rateAC="@rateAC.s:metazoa_alignment" rateAG="@rateAG.s:metazoa_alignment" rateAT="@rateAT.s:metazoa_alignment" rateCG="@rateCG.s:metazoa_alignment" rateGT="@rateGT.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:metazoa_alignment" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:metazoa_alignment" id="estimatedFreqs.s:metazoa_alignment" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:metazoa_alignment" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:metazoa_alignment" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	YuleModel	birthRate	rateAC	rateAG	rateAT	rateCG	rateGT	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
21000	-78117.26574286257	-78105.40620450943	-11.85953835313555	-78105.40620450943	0.5989859807203659	8.447978493587465	-1.8785982248596524	2.4604614765411252	0.7977190618039707	1.0	0.5221119208810897	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
22000	-78118.6290145903	-78104.45674971439	-14.172264875918462	-78104.45674971439	0.6134706126766455	8.512682361497651	-4.191324747642564	3.758782635505001	0.7977190618039707	1.0	0.5221119208810897	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
23000	-78116.93770750349	-78104.12036688499	-12.817340618501468	-78104.12036688499	0.6111294317092711	8.610942455322514	-2.8364004902255715	1.9190469632137566	0.7977190618039707	1.0	0.5221119208810897	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
24000	-78105.86633160835	-78093.76942653007	-12.09690507829111	-78093.76942653007	0.6058535305305724	8.632461483465047	-2.3313759105327043	2.421468215139473	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
25000	-78091.23091270695	-78079.07319796688	-12.157714740061678	-78079.07319796688	0.619207550541456	8.657341051493901	-2.392185572303272	2.4440140220007094	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
26000	-78094.28942370717	-78082.1516051024	-12.137818604775065	-78082.1516051024	0.5971924289815436	8.637740698366391	-2.3722894370166596	2.5595983094324204	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
27000	-78094.51528176239	-78082.21568007868	-12.2996016837182	-78082.21568007868	0.6007034269350325	8.567671542511246	-2.5340725159597923	2.0241681462709744	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
28000	-78104.65098579109	-78092.53288950524	-12.118096285855666	-78092.53288950524	0.6268585293491002	8.614062293612488	-2.352567118097259	2.6366382708863707	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
29000	-78098.78771706026	-78086.5687746248	-12.218942435451526	-78086.5687746248	0.6081174837641014	8.44798235829462	-2.4534132676931195	3.114273238260031	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
30000	-78088.37625463025	-78076.42638058434	-11.94987404590871	-78076.42638058434	0.6112596226516039	8.522583855718173	-2.184344878150302	2.739511980996884	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
31000	-78093.18170986178	-78079.38347402477	-13.798235837011537	-78079.38347402477	0.6104795350656984	8.4875177646719	-4.03270666925313	3.7365811808936216	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.5237661868667816	0.26846692776027187	0.24557272971321642	0.2421305650369111	0.24382977748960058
32000	-78068.6053045128	-78056.86441525178	-11.740889261028217	-78056.86441525178	0.6003170746090659	8.453709663785098	-2.1551346297740883	2.8985974324408543	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.4361207410233324	0.26846692776027187	0.23696764650751037	0.2421305650369111	0.25243486069530663
33000	-78073.12532419896	-78061.07921020959	-12.046113989379169	-78061.07921020959	0.610745316583915	8.544112896697639	-2.460359358125039	2.0386796530488787	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.4361207410233324	0.26846692776027187	0.23696764650751037	0.2421305650369111	0.25243486069530663
34000	-78068.4132919736	-78056.17129813491	-12.241993838694336	-78056.17129813491	0.6252023473803072	8.592652935593554	-2.6562392074402075	1.9860987554080622	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.4361207410233324	0.26846692776027187	0.23696764650751037	0.2421305650369111	0.25243486069530663
35000	-78071.76171617012	-78060.00390648149	-11.757809688627095	-78060.00390648149	0.606944190592014	8.518841320327285	-2.1720550573729653	2.7371150738540195	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.4361207410233324	0.26846692776027187	0.23696764650751037	0.2421305650369111	0.25243486069530663
36000	-78074.13390755525	-78062.13144352662	-12.002464028628058	-78062.13144352662	0.6187730608623189	8.56013284914824	-2.41670939737393	2.085676499195079	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.4361207410233324	0.26846692776027187	0.23696764650751037	0.2421305650369111	0.25243486069530663
37000	-78068.92516232711	-78057.25645079186	-11.668711535251635	-78057.25645079186	0.5986751695116419	8.520780456591268	-2.0829569039975073	2.3456459376891483	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.4361207410233324	0.26846692776027187	0.23696764650751037	0.2421305650369111	0.25243486069530663
38000	-78069.1794788687	-78057.60654710112	-11.57293176757829	-78057.60654710112	0.6071389572347574	8.484388450294361	-1.9871771363241608	2.582953605830788	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.4361207410233324	0.26846692776027187	0.23696764650751037	0.2421305650369111	0.25243486069530663
39000	-78070.33595384327	-78058.32205478853	-12.013899054746	-78058.32205478853	0.6054968006240886	8.49520478549297	-2.4281444234918714	2.0030923013769244	0.7977190618039707	1.0	0.42065510022781977	0.7667116241550421	0.4361207410233324	0.26846692776027187	0.23696764650751037	0.2421305650369111	0.25243486069530663
